timestamp,beach_id,station_id,sst_c,upwelling_index,acoustic_density_pct,synthetic_flag,source_class
2025-02-23 02:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.21,0.922,0.485,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.21,0.922,0.485,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.21,0.922,0.485,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.21,1.237,0.457,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.86,0.979,0.451,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.89,0.703,0.564,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.39,0.667,0.438,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.94,1.146,0.475,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.6,0.691,0.484,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.49,1.173,0.407,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.8,1.343,0.463,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.28,0.41,0.541,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.79,0.809,0.421,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.76,0.544,0.633,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.41,0.907,0.553,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.38,0.488,0.507,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.1,1.004,0.611,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.03,0.735,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.074,0.294,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.67,0.854,0.513,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.77,1.295,0.491,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.32,0.938,0.391,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.36,0.641,0.442,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.17,0.841,0.473,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.51,0.725,0.446,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,18.9,1.225,0.381,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.04,1.124,0.398,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,balmoral,IMOS_SYD_OFFSHORE_FIXTURE,19.36,1.143,0.537,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,palm-beach,IMOS_SYD_OFFSHORE_FIXTURE,18.76,0.919,0.504,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,north-steyne,IMOS_SYD_OFFSHORE_FIXTURE,18.76,0.919,0.504,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,bondi,IMOS_SYD_OFFSHORE_FIXTURE,18.76,0.919,0.504,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,coogee,IMOS_SYD_OFFSHORE_FIXTURE,18.76,0.919,0.504,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,cronulla,IMOS_SYD_OFFSHORE_FIXTURE,18.76,0.919,0.504,true,SYNTHETIC_ENGINEERING_FIXTURE
