timestamp,beach_id,station_id,turbidity_ntu,discharge_m3s,synthetic_flag,source_class
2025-02-23 02:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 02:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.7,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 03:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.68,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 04:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.72,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.37,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.43,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.56,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.33,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,1.5,2.76,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,2.87,7.08,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,2.64,2.77,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.32,11.87,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.09,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,6.39,7.96,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.96,2.49,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.76,2.48,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.45,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,6.62,7.92,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,6.16,2.02,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.92,2.47,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.64,2.81,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.37,2.61,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,5.14,2.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,4.82,2.07,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,4.65,2.41,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,4.56,2.44,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,4.27,2.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,4.05,2.84,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,palm-beach,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,north-steyne,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,bondi,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,coogee,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,cronulla,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,balmoral,WATERNSW_SYD_ESTUARY_FIXTURE,3.79,2.42,true,SYNTHETIC_ENGINEERING_FIXTURE
