timestamp,beach_id,rainfall_mm,synthetic_flag,source_class
2025-02-23 05:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 05:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 06:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 07:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 08:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 09:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,palm-beach,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,north-steyne,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,bondi,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,coogee,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,cronulla,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 10:00:00,balmoral,0.8195,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 11:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,palm-beach,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,north-steyne,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,bondi,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,coogee,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,cronulla,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 12:00:00,balmoral,1.5758,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 13:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,palm-beach,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,north-steyne,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,bondi,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,coogee,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,cronulla,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 14:00:00,balmoral,0.9403,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 15:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 16:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 17:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,palm-beach,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,north-steyne,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,bondi,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,coogee,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,cronulla,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 18:00:00,balmoral,0.8842,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 19:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 20:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 21:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 22:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-23 23:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 00:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 01:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 02:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 03:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 04:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 05:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,palm-beach,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,north-steyne,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,bondi,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,coogee,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,cronulla,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 06:00:00,balmoral,2.2793,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 07:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,palm-beach,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,north-steyne,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,bondi,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,coogee,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,cronulla,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 08:00:00,balmoral,0.9253,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 09:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 10:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,palm-beach,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,north-steyne,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,bondi,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,coogee,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,cronulla,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 11:00:00,balmoral,1.4316,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,palm-beach,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,north-steyne,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,bondi,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,coogee,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,cronulla,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 12:00:00,balmoral,1.0452,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 13:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,palm-beach,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,north-steyne,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,bondi,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,coogee,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,cronulla,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 14:00:00,balmoral,1.2299,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 15:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 16:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,palm-beach,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,north-steyne,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,bondi,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,coogee,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,cronulla,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 17:00:00,balmoral,1.1405,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 18:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 19:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 20:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 21:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 22:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,palm-beach,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,north-steyne,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,bondi,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,coogee,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,cronulla,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-24 23:00:00,balmoral,0.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-02-25 00:00:00,palm-beach,2.7761,true,SYNTHETIC_ENGINEERING_FIXTURE
